id,last_step,country,gender,age,created_at
146196,completed_profile,Jamaica,woman,26-30,2021-01-02T22:29:15.055
146197,is_under_18,Czech Republic,man,under-18,2021-01-02T22:39:53.82
146198,no_time_commitment,Belgium,woman,21-25,2021-01-02T22:42:07.956
146199,unlocked_challenges,Mexico,man,26-30,2021-01-02T22:47:10.9
146200,completed_profile,Uzbekistan,man,21-25,2021-01-02T22:50:16.023
146201,completed_profile,Estonia,man,21-25,2021-01-02T22:53:39.332
146202,submitted_equipment,Venezuela,man,18-20,2021-01-02T22:58:00.721
146203,completed_profile,Guatemala,man,21-25,2021-01-02T23:02:23.075
146204,completed_profile,Slovenia,man,18-20,2021-01-02T23:02:46.579
146205,completed_profile,Lebanon,woman,21-25,2021-01-02T23:08:28.475
146206,completed_profile,Czech Republic,woman,21-25,2021-01-02T23:12:19.99
146207,completed_profile,Jamaica,woman,21-25,2021-01-02T23:14:40.312
146208,submitted_program_schedule,Trinidad and Tobago,woman,21-25,2021-01-02T23:18:50.069
146209,submitted_program_schedule,Croatia,woman,21-25,2021-01-02T23:22:36.728
146210,signed_up,,,,2021-01-02T23:26:57.718
146211,completed_profile,Ukraine,man,26-30,2021-01-02T23:27:42.019
146212,completed_profile,Mexico,man,26-30,2021-01-02T23:29:02.048
146213,completed_profile,Mexico,man,26-30,2021-01-02T23:29:59.134
146214,unlocked_challenges,Lebanon,man,26-30,2021-01-02T23:32:36.244
146215,completed_profile,Italy,man,21-25,2021-01-02T23:47:13.968
146216,submitted_equipment,United Kingdom,man,21-25,2021-01-03T00:01:11.994
146217,completed_profile,Jamaica,man,21-25,2021-01-03T00:12:27.68
146218,challenges_results_passed,Argentina,man,18-20,2021-01-03T00:13:18.285
146219,submitted_personal_info,Uzbekistan,man,21-25,2021-01-03T00:24:29.702
146220,unlocked_challenges,Turkey,man,21-25,2021-01-03T00:33:56.394
146221,submitted_english_level,Bulgaria,man,18-20,2021-01-03T00:36:23.524
146222,unlocked_challenges,Panama,man,21-25,2021-01-03T00:40:23.598
146223,unlocked_challenges,Colombia,man,21-25,2021-01-03T00:44:15.289
146224,submitted_equipment,Germany,man,26-30,2021-01-03T00:51:47.019
146225,signed_up,,,,2021-01-03T00:56:54.095
146226,completed_profile,Trinidad and Tobago,man,21-25,2021-01-03T01:01:57.505
146227,submitted_equipment,Greece,man,21-25,2021-01-03T01:02:09.445
146228,is_under_18,Brazil,man,under-18,2021-01-03T01:03:31.806
146229,completed_profile,Venezuela,man,26-30,2021-01-03T01:33:28.631
146230,submitted_programming_experience,Argentina,man,21-25,2021-01-03T01:41:39.656
146231,submitted_programming_experience,Costa Rica,woman,26-30,2021-01-03T01:52:39.456
146232,submitted_program_schedule,Russia,man,21-25,2021-01-03T01:52:41.65
146233,completed_profile,Argentina,man,18-20,2021-01-03T01:54:26.278
146234,completed_profile,Romania,man,26-30,2021-01-03T01:58:10.534
146235,completed_profile,Ukraine,man,21-25,2021-01-03T02:03:13.455
146236,completed_profile,Brazil,man,21-25,2021-01-03T02:06:29.944
146237,completed_profile,Macedonia,man,26-30,2021-01-03T02:18:42.925
146238,completed_profile,Trinidad and Tobago,man,31-35,2021-01-03T02:24:02.938
146239,completed_profile,Jamaica,woman,26-30,2021-01-03T02:29:55.51
146240,completed_profile,Jamaica,woman,21-25,2021-01-03T02:33:34.543
146241,completed_profile,Bosnia and Herzegovina,man,21-25,2021-01-03T02:37:33.799
146242,completed_profile,Honduras,woman,26-30,2021-01-03T02:56:12.274
146243,completed_challenges,Jamaica,trans_man,26-30,2021-01-03T03:01:25.741
146244,completed_profile,Chile,man,21-25,2021-01-03T03:15:35.425
146245,completed_profile,Nepal,man,26-30,2021-01-03T03:16:59.097
146246,completed_profile,Dominican Republic,woman,21-25,2021-01-03T03:20:15.659
146247,submitted_equipment,Argentina,man,26-30,2021-01-03T03:46:00.03
146248,completed_profile,Uzbekistan,man,26-30,2021-01-03T03:49:41.526
146249,completed_profile,Uzbekistan,man,21-25,2021-01-03T03:59:11.56
146250,submitted_personal_info,Saudi Arabia,woman,21-25,2021-01-03T04:11:24.621
146251,completed_profile,Hungary,woman,26-30,2021-01-03T04:19:36.042
146252,completed_profile,Uzbekistan,man,21-25,2021-01-03T04:20:22.329
146253,completed_profile,Algeria,man,21-25,2021-01-03T04:32:57.611
146254,completed_profile,Azerbaijan,woman,18-20,2021-01-03T04:39:03.753
146255,completed_profile,Honduras,woman,21-25,2021-01-03T04:50:20.327
146256,submitted_personal_info,Jamaica,woman,18-20,2021-01-03T04:55:48.22
146257,submitted_english_level,Kazakhstan,woman,18-20,2021-01-03T04:55:56.298
146258,no_time_commitment,Dominican Republic,man,over_50,2021-01-03T05:01:36.159
146259,signed_up,,,,2021-01-03T05:12:26.122
146260,completed_profile,Uzbekistan,man,21-25,2021-01-03T05:15:50.918
146261,completed_profile,Benin,man,21-25,2021-01-03T05:21:02.353
146262,signed_up,,,,2021-01-03T05:21:22.21
146263,submitted_personal_info,Costa Rica,woman,21-25,2021-01-03T05:22:28.833
146264,completed_profile,Uzbekistan,man,21-25,2021-01-03T05:35:38.625
146265,submitted_programming_experience,United Arab Emirates,man,18-20,2021-01-03T05:37:23.783
146266,completed_profile,Yemen,man,21-25,2021-01-03T05:56:48.198
146267,signed_up,,,,2021-01-03T06:02:41.887
146268,submitted_check_in_form,Afghanistan,man,21-25,2021-01-03T06:46:08.021
146269,completed_profile,Norway,man,21-25,2021-01-03T07:04:30.047
146270,is_under_18,United Kingdom,man,under-18,2021-01-03T07:08:55.087
146271,signed_up,,,,2021-01-03T07:09:09.11
146272,challenges_results_passed,Afghanistan,man,18-20,2021-01-03T07:26:27.283
146273,completed_profile,Russia,man,21-25,2021-01-03T07:42:59.563
146274,completed_profile,Italy,man,21-25,2021-01-03T07:48:37.907
146275,completed_profile,Iraq,man,21-25,2021-01-03T08:07:13.271
146276,completed_profile,Croatia,man,26-30,2021-01-03T08:09:01.193
146277,completed_profile,Colombia,man,21-25,2021-01-03T08:17:19.982
146278,completed_profile,Venezuela,man,21-25,2021-01-03T08:23:39.881
146279,completed_profile,Turkey,man,26-30,2021-01-03T08:32:38.363
146280,submitted_equipment,Jordan,man,21-25,2021-01-03T08:34:42.84
146281,completed_profile,Macedonia,man,18-20,2021-01-03T09:08:07.398
146282,signed_up,,,,2021-01-03T09:16:37.26
146283,completed_profile,Ukraine,man,21-25,2021-01-03T09:19:49.119
146284,submitted_equipment,Lebanon,man,21-25,2021-01-03T09:25:08.111
146285,submitted_equipment,Peru,woman,21-25,2021-01-03T09:30:18.169
146286,submitted_personal_info,Romania,man,21-25,2021-01-03T09:31:59.663
146287,submitted_personal_info,Lebanon,man,21-25,2021-01-03T09:33:04.858
146288,completed_profile,Turkey,man,21-25,2021-01-03T09:39:49.912
146289,completed_profile,Trinidad and Tobago,man,21-25,2021-01-03T09:47:13.196
146290,is_under_18,Bosnia and Herzegovina,man,under-18,2021-01-03T09:59:22.255
146291,completed_profile,Bahrain,man,31-35,2021-01-03T10:00:09.976
146292,completed_profile,Azerbaijan,man,21-25,2021-01-03T10:02:00.261
146293,unlocked_challenges,Turkey,man,26-30,2021-01-03T10:09:39.574
146294,completed_profile,Lebanon,man,21-25,2021-01-03T10:13:38.683
146295,completed_profile,Belarus,woman,21-25,2021-01-03T10:16:16.657
146296,completed_profile,Lebanon,woman,21-25,2021-01-03T10:17:53.333
146297,submitted_check_in_form,Turkey,man,21-25,2021-01-03T10:30:28.564
146298,completed_profile,Nigeria,man,36-40,2021-01-03T10:31:41.933
146299,completed_challenges,Romania,man,21-25,2021-01-03T10:37:40.524
146300,completed_profile,Germany,woman,18-20,2021-01-03T10:38:37.246
146301,completed_profile,Kosovo,man,18-20,2021-01-03T11:02:49.479
146302,completed_profile,Ukraine,man,21-25,2021-01-03T11:17:49.264
146303,completed_profile,Romania,woman,18-20,2021-01-03T11:20:33.843
146304,completed_profile,Dominican Republic,man,26-30,2021-01-03T11:37:46.225
146305,unlocked_challenges,Kazakhstan,man,21-25,2021-01-03T11:39:23.577
146306,submitted_personal_info,Uzbekistan,man,18-20,2021-01-03T11:48:07.232
146307,completed_profile,Italy,man,21-25,2021-01-03T11:51:38.06
146308,unlocked_challenges,Trinidad and Tobago,woman,21-25,2021-01-03T11:52:22.84
146309,completed_profile,Lebanon,woman,18-20,2021-01-03T11:55:50.709
146310,submitted_equipment,Uzbekistan,man,21-25,2021-01-03T12:00:15.827
146311,completed_profile,Uzbekistan,man,21-25,2021-01-03T12:05:44.108
146312,completed_profile,Lebanon,man,26-30,2021-01-03T12:06:00.385
146313,is_under_18,Moldova,man,under-18,2021-01-03T12:09:40.771
146314,completed_profile,Jamaica,woman,26-30,2021-01-03T12:14:23.4
146315,no_time_commitment,Jamaica,woman,21-25,2021-01-03T12:17:29.749
146316,completed_profile,Dominican Republic,man,21-25,2021-01-03T12:28:18.974
146317,submitted_equipment,Portugal,man,26-30,2021-01-03T12:31:23.743
146318,unlocked_challenges,Macedonia,man,31-35,2021-01-03T12:32:44.591
146319,submitted_program_schedule,Macedonia,woman,31-35,2021-01-03T12:43:17.924
146320,completed_profile,Lebanon,man,21-25,2021-01-03T13:06:41.737
146321,completed_profile,Serbia,woman,31-35,2021-01-03T13:11:16.418
146322,completed_profile,Brazil,man,21-25,2021-01-03T13:15:24.45
146323,completed_profile,Colombia,man,26-30,2021-01-03T13:23:56.479
146324,signed_up,,,,2021-01-03T13:31:56.309
146325,completed_profile,Belarus,man,21-25,2021-01-03T13:37:10.639
146326,completed_profile,Guyana,woman,21-25,2021-01-03T14:02:33.419
146327,submitted_financial_support,Dominican Republic,man,18-20,2021-01-03T14:17:06.292
146328,completed_profile,Jamaica,woman,21-25,2021-01-03T14:39:46.415
146329,completed_profile,Russia,man,21-25,2021-01-03T14:53:23.7
146330,completed_profile,Uzbekistan,man,26-30,2021-01-03T14:53:27.541
146331,is_under_18,Serbia,man,under-18,2021-01-03T14:55:09.399
146332,submitted_programming_experience,Bosnia and Herzegovina,woman,21-25,2021-01-03T14:56:14.825
146333,completed_profile,Haiti,man,21-25,2021-01-03T14:58:49.445
146334,submitted_programming_experience,Macedonia,woman,18-20,2021-01-03T15:07:56.566
146335,completed_profile,Turkey,man,21-25,2021-01-03T15:09:19.189
146336,unlocked_challenges,Colombia,man,21-25,2021-01-03T15:11:11.687
146337,submitted_english_level,Trinidad and Tobago,man,26-30,2021-01-03T15:12:08.692
146338,unlocked_challenges,Argentina,woman,26-30,2021-01-03T15:20:51.777
146339,completed_profile,Dominican Republic,man,21-25,2021-01-03T15:27:08.904
146340,low_english_level,Jamaica,woman,21-25,2021-01-03T15:32:19.699
146341,completed_profile,Romania,man,26-30,2021-01-03T15:42:24.804
146342,completed_profile,Ukraine,man,26-30,2021-01-03T15:42:36.314
146343,unlocked_challenges,Uzbekistan,man,26-30,2021-01-03T15:44:45.97
146344,completed_profile,Serbia,woman,21-25,2021-01-03T15:48:25.202
146345,completed_profile,Slovakia,man,21-25,2021-01-03T15:49:23.178
146346,completed_profile,Turkey,man,26-30,2021-01-03T15:50:10.095
146347,completed_profile,Ukraine,man,26-30,2021-01-03T15:51:25.894
146348,submitted_professional_info,Portugal,trans_woman,21-25,2021-01-03T15:52:01.114
146349,completed_profile,Slovenia,man,21-25,2021-01-03T15:53:39.678
146350,no_time_commitment,Latvia,man,26-30,2021-01-03T15:57:11.501
146351,submitted_programming_experience,Uzbekistan,woman,21-25,2021-01-03T15:57:36.167
146352,unlocked_challenges,Kazakhstan,man,18-20,2021-01-03T16:11:25.084
146353,unlocked_challenges,Uzbekistan,man,21-25,2021-01-03T16:17:07.957
146354,completed_profile,United Arab Emirates,man,26-30,2021-01-03T16:17:39.435
146355,completed_profile,Belarus,woman,18-20,2021-01-03T16:20:46.205
146356,is_under_18,Colombia,man,under-18,2021-01-03T16:28:32.801
146357,completed_profile,Nigeria,man,26-30,2021-01-03T16:34:38.198
146358,signed_up,,,,2021-01-03T16:42:00.674
146359,submitted_program_schedule,Dominican Republic,man,26-30,2021-01-03T16:47:24.812
146360,completed_profile,Czech Republic,man,26-30,2021-01-03T16:49:52.214
146361,completed_profile,Argentina,man,26-30,2021-01-03T16:49:56.942
146362,unlocked_challenges,Romania,man,18-20,2021-01-03T16:53:57.081
146363,completed_profile,Guatemala,man,26-30,2021-01-03T16:54:35.97
146364,submitted_equipment,Turkey,man,21-25,2021-01-03T16:55:25.153
146365,completed_profile,Colombia,woman,21-25,2021-01-03T16:55:39.008
146366,signed_up,,,,2021-01-03T17:02:19.127
146367,completed_profile,Turkey,man,21-25,2021-01-03T17:04:14.096
146368,completed_profile,Afghanistan,man,21-25,2021-01-03T17:06:59.46
146369,is_under_18,Sweden,man,under-18,2021-01-03T17:13:40.557
146370,submitted_equipment,Lebanon,man,18-20,2021-01-03T17:13:51.925
146371,submitted_personal_info,Brazil,man,26-30,2021-01-03T17:16:57.035
146372,completed_profile,Peru,man,21-25,2021-01-03T17:17:25.517
146373,completed_profile,Pakistan,man,31-35,2021-01-03T17:18:44.741
146374,completed_profile,El Salvador,man,21-25,2021-01-03T17:19:04.46
146375,completed_profile,Venezuela,man,21-25,2021-01-03T17:40:14.799
146376,completed_profile,Colombia,man,21-25,2021-01-03T17:41:08.603
146377,completed_profile,Venezuela,man,18-20,2021-01-03T17:43:11.021
146378,completed_profile,Ukraine,man,21-25,2021-01-03T17:43:27.505
146379,unlocked_challenges,Macedonia,man,18-20,2021-01-03T17:44:36.598
146380,completed_profile,Romania,man,21-25,2021-01-03T17:46:52.518
146381,unlocked_challenges,Brazil,woman,21-25,2021-01-03T17:53:04.55
146382,completed_profile,Ukraine,man,31-35,2021-01-03T18:05:59.508
146383,submitted_equipment,Nigeria,man,21-25,2021-01-03T18:11:04.143
146384,submitted_personal_info,Bahamas,woman,26-30,2021-01-03T18:12:29.123
146385,signed_up,,,,2021-01-03T18:13:12.572
146386,completed_profile,Uzbekistan,man,21-25,2021-01-03T18:19:12.965
146387,completed_profile,Panama,man,21-25,2021-01-03T18:30:34.21
146388,submitted_equipment,Costa Rica,man,18-20,2021-01-03T18:40:28.443
146389,submitted_personal_info,Dominican Republic,man,26-30,2021-01-03T18:40:57.451
146390,completed_profile,Colombia,woman,26-30,2021-01-03T18:43:20.375
146391,completed_profile,Colombia,man,21-25,2021-01-03T18:52:32.372
146392,challenges_results_passed,France,man,21-25,2021-01-03T18:53:21.199
146393,low_english_level,Brazil,man,21-25,2021-01-03T18:55:42.587
146394,completed_profile,Ukraine,man,21-25,2021-01-03T18:56:13.062
146395,submitted_financial_support,India,woman,21-25,2021-01-03T19:08:10.928
146396,completed_profile,Jamaica,man,21-25,2021-01-03T19:14:35.184
146397,completed_profile,Macedonia,man,21-25,2021-01-03T19:17:34.968
146398,submitted_program_schedule,Venezuela,woman,18-20,2021-01-03T19:19:49.973
146399,unlocked_challenges,Uzbekistan,man,26-30,2021-01-03T19:21:15.132
146400,completed_profile,Mexico,man,36-40,2021-01-03T19:26:25.468
146401,completed_profile,Dominican Republic,man,26-30,2021-01-03T19:33:45.053
146402,completed_profile,Ukraine,man,21-25,2021-01-03T19:38:54.447
146403,submitted_program_schedule,Mexico,woman,21-25,2021-01-03T19:42:46.223
146404,completed_profile,Jamaica,man,18-20,2021-01-03T19:43:24.322
146405,completed_profile,Argentina,man,26-30,2021-01-03T19:44:48.497
146406,challenges_results_practice,Iraq,not_answer,21-25,2021-01-03T19:48:28.493
146407,completed_profile,Honduras,woman,21-25,2021-01-03T19:53:44.978
146408,completed_profile,Brazil,man,26-30,2021-01-03T19:54:29.394
146409,submitted_english_level,Dominican Republic,woman,18-20,2021-01-03T19:57:27.445
146410,completed_profile,Kosovo,man,21-25,2021-01-03T20:00:59.647
146411,signed_up,,,,2021-01-03T20:03:13.892
146412,completed_profile,Serbia,non_binary,26-30,2021-01-03T20:04:09.155
146413,completed_profile,Belarus,woman,26-30,2021-01-03T20:05:26.241
146414,completed_profile,Portugal,man,26-30,2021-01-03T20:07:13.377
146415,submitted_financial_support,Colombia,man,21-25,2021-01-03T20:10:56.439
146416,unlocked_challenges,United States,not_answer,no-answer,2021-01-03T20:11:29.063
146417,completed_profile,Guatemala,woman,31-35,2021-01-03T20:17:19.022
146418,completed_profile,Germany,man,26-30,2021-01-03T20:19:25.813
146419,completed_profile,Panama,woman,21-25,2021-01-03T20:20:33.646
146420,completed_profile,Jordan,man,26-30,2021-01-03T20:22:43.784
146421,submitted_equipment,Brazil,man,21-25,2021-01-03T20:24:35.334
146422,submitted_program_schedule,Albania,woman,26-30,2021-01-03T20:31:51.189
146423,completed_profile,Turkey,man,26-30,2021-01-03T20:32:12.968
146424,completed_profile,Pakistan,man,26-30,2021-01-03T20:34:01.205
146425,submitted_financial_support,Costa Rica,man,21-25,2021-01-03T20:46:30.918
146426,completed_profile,Greece,man,21-25,2021-01-03T20:47:51.384
146427,completed_profile,Mexico,woman,26-30,2021-01-03T20:50:05.591
146428,submitted_personal_info,Serbia,man,18-20,2021-01-03T20:54:30.443
146429,completed_profile,Romania,man,26-30,2021-01-03T21:03:35.682
146430,completed_profile,Serbia,man,21-25,2021-01-03T21:07:02.742
146431,submitted_equipment,Moldova,woman,21-25,2021-01-03T21:08:36.363
146432,completed_profile,Mexico,man,21-25,2021-01-03T21:10:10.481
146433,completed_profile,Romania,woman,26-30,2021-01-03T21:10:36.757
146434,completed_profile,Czech Republic,man,21-25,2021-01-03T21:14:56.864
146435,completed_profile,Lebanon,woman,26-30,2021-01-03T21:15:53.674
146436,completed_profile,Belarus,man,21-25,2021-01-03T21:16:22.865
146437,completed_profile,Poland,man,18-20,2021-01-03T21:18:27.045
146438,completed_challenges,Uruguay,man,21-25,2021-01-03T21:22:58.39
146439,completed_profile,Colombia,woman,21-25,2021-01-03T21:25:48.202
146440,completed_profile,Bosnia and Herzegovina,not_answer,21-25,2021-01-03T21:29:16.068
146441,submitted_equipment,Honduras,man,18-20,2021-01-03T21:32:25.235
146442,submitted_personal_info,Ukraine,man,18-20,2021-01-03T21:42:17.359
146443,submitted_equipment,Honduras,man,21-25,2021-01-03T21:58:31.499
146444,submitted_equipment,Brazil,woman,21-25,2021-01-03T21:58:40.664
146445,completed_profile,Lebanon,man,21-25,2021-01-03T21:58:43.189
146446,completed_profile,Ukraine,non_binary,21-25,2021-01-03T21:59:04.047
146447,submitted_programming_experience,Lebanon,woman,26-30,2021-01-03T22:03:15.215
146448,no_time_commitment,Dominican Republic,man,21-25,2021-01-03T22:07:45.949
146449,submitted_equipment,Brazil,woman,21-25,2021-01-03T22:14:13.375
146450,unlocked_challenges,Palestine,man,26-30,2021-01-03T22:14:53.326
146451,completed_profile,Guatemala,man,21-25,2021-01-03T22:15:53.035
146452,completed_profile,Lebanon,man,21-25,2021-01-03T22:26:57.835
146453,submitted_english_level,Romania,man,18-20,2021-01-03T22:29:19.567
146454,is_under_18,Colombia,man,under-18,2021-01-03T22:30:26.837
146455,completed_profile,Venezuela,man,18-20,2021-01-03T22:32:47.814
146456,no_time_commitment,Ukraine,woman,no-answer,2021-01-03T22:33:07.905
146457,submitted_program_schedule,Mexico,woman,18-20,2021-01-03T22:40:39.348
146458,completed_profile,Bosnia and Herzegovina,man,26-30,2021-01-03T22:44:29.432
146459,unlocked_challenges,Ukraine,man,26-30,2021-01-03T22:45:09.234
