id,applicant_id,challenge_one_score,challenge_two_score,challenge_three_score,submitted_at
582,20700,3,3,3,2019-02-26T10:37:36
583,20697,3,3,3,2019-02-26T14:36:54
584,20577,1,3,3,2019-02-26T14:47:27
585,20577,3,3,3,2019-02-26T15:04:04
586,20791,3,3,3,2019-02-26T17:21:49
587,23105,1,1,1,2019-02-26T17:46:30
588,23105,1,1,1,2019-02-26T18:03:53
589,20702,3,3,3,2019-02-26T21:39:25
590,21603,1,1,1,2019-02-26T22:41:52
591,21603,3,1,3,2019-02-26T22:49:17
592,23271,1,0,1,2019-02-26T22:50:09
593,21603,3,1,3,2019-02-26T22:55:59
594,21603,3,1,3,2019-02-26T23:00:03
595,23278,1,1,1,2019-02-27T00:37:45
596,21603,3,3,3,2019-02-27T08:24:06
597,20789,3,1,3,2019-02-27T09:21:48
598,23103,3,1,1,2019-02-27T10:20:05
599,20789,3,3,3,2019-02-27T10:59:17
600,23103,3,3,3,2019-02-27T14:13:37
601,23281,3,1,3,2019-02-27T20:02:44
602,23281,3,3,3,2019-02-27T20:21:15
603,21733,3,3,3,2019-02-28T01:04:51
604,23023,3,3,3,2019-02-28T01:28:29
605,23282,3,3,3,2019-02-28T02:05:26
606,20699,3,3,3,2019-02-28T06:03:53
607,23283,3,0,1,2019-02-28T15:14:47
608,23285,3,0,0,2019-03-01T18:01:19
609,23288,3,3,3,2019-03-02T12:54:35
610,23218,3,3,3,2019-03-02T13:53:43
611,21463,3,3,3,2019-03-02T19:06:05
612,20452,3,0,3,2019-03-03T02:05:23
613,20452,3,3,3,2019-03-03T02:13:42
614,23289,1,1,1,2019-03-03T04:57:43
615,20793,3,3,3,2019-03-03T05:47:30
616,21738,3,3,3,2019-03-03T06:46:46
617,21737,3,1,3,2019-03-03T11:25:39
618,21737,3,3,3,2019-03-03T14:43:28
619,23292,3,3,3,2019-03-03T22:02:30
620,21714,3,1,0,2019-03-03T23:41:16
621,20792,3,3,3,2019-03-04T05:27:19
622,23294,3,3,3,2019-03-04T08:31:08
623,23286,3,3,3,2019-03-04T10:05:23
624,21211,3,0,0,2019-03-04T11:31:32
625,20704,3,3,3,2019-03-04T12:35:32
626,20794,3,3,3,2019-03-04T15:13:14
627,20740,3,3,3,2019-03-04T19:18:30
628,20233,3,1,1,2019-03-05T05:57:20
629,21741,3,3,3,2019-03-05T16:06:07
630,21736,1,3,3,2019-03-05T16:41:42
631,21736,3,3,3,2019-03-05T16:48:30
632,20705,3,3,1,2019-03-05T20:39:35
633,20705,3,3,3,2019-03-05T20:43:38
634,23300,3,1,1,2019-03-06T08:45:19
635,23300,3,1,1,2019-03-06T08:59:23
636,21465,3,3,3,2019-03-06T13:50:14
637,23297,3,0,0,2019-03-06T19:10:04
638,21466,3,3,3,2019-03-06T19:50:14
639,21742,1,3,3,2019-03-06T23:56:38
640,21742,3,3,3,2019-03-07T00:02:32
641,21513,3,3,3,2019-03-07T04:02:13
642,20701,3,3,3,2019-03-07T06:12:01
643,23284,1,1,1,2019-03-07T14:52:17
644,21728,3,3,3,2019-03-07T17:14:37
645,20549,3,3,3,2019-03-07T20:13:23
646,23304,3,3,3,2019-03-07T22:35:27
647,20797,3,3,3,2019-03-08T00:53:41
648,23299,3,3,3,2019-03-08T08:23:20
649,23299,3,3,3,2019-03-08T08:32:28
650,20706,3,3,3,2019-03-08T17:06:16
651,20133,3,3,0,2019-03-08T17:57:10
652,23104,3,3,3,2019-03-08T18:01:20
653,20133,3,3,3,2019-03-08T21:16:36
654,23124,0,0,1,2019-03-09T08:38:59
655,23306,3,3,3,2019-03-09T10:30:04
656,23309,3,3,3,2019-03-09T17:17:09
657,23308,3,3,3,2019-03-09T20:03:17
658,21467,3,3,3,2019-03-09T20:34:42
659,20795,3,3,3,2019-03-10T06:41:37
660,23312,3,3,3,2019-03-10T08:14:31
661,23313,3,3,3,2019-03-10T12:12:38
662,23310,0,0,1,2019-03-10T13:16:46
663,23314,3,3,3,2019-03-10T13:38:53
664,23311,3,3,3,2019-03-10T14:56:14
665,20800,3,3,3,2019-03-10T21:04:24
666,23296,3,3,3,2019-03-10T23:29:21
667,21714,3,3,1,2019-03-11T02:02:10
668,21714,3,3,3,2019-03-11T07:17:10
669,20801,1,3,3,2019-03-11T10:11:50
670,20801,3,3,3,2019-03-11T10:49:29
671,20802,3,3,3,2019-03-11T15:55:36
672,20790,3,3,3,2019-03-12T07:14:32
673,21135,1,3,3,2019-03-12T09:29:11
674,21135,3,3,3,2019-03-12T09:44:20
675,23301,3,3,3,2019-03-12T11:36:55
676,23305,3,3,3,2019-03-12T13:13:30
677,21670,3,3,3,2019-03-12T13:16:29
678,20781,3,3,3,2019-03-12T13:51:28
679,20669,3,3,3,2019-03-12T13:55:29
680,23324,3,1,3,2019-03-12T17:46:41
681,23324,3,3,3,2019-03-12T18:11:52
682,21467,3,3,3,2019-03-12T20:01:05
683,20116,3,3,3,2019-03-12T20:33:12
684,23325,3,3,3,2019-03-12T22:05:28
685,23323,1,3,1,2019-03-12T23:35:37
686,21734,1,1,1,2019-03-13T01:38:40
687,21740,3,3,3,2019-03-13T02:25:34
688,21734,3,3,3,2019-03-13T02:25:40
689,23205,1,1,1,2019-03-13T06:13:35
690,23328,0,0,0,2019-03-13T10:05:39
691,23328,1,0,0,2019-03-13T10:06:56
692,20480,0,1,0,2019-03-13T10:51:52
693,21601,3,3,3,2019-03-13T10:56:41
694,20241,0,1,1,2019-03-13T12:00:05
695,23304,3,3,3,2019-03-13T12:05:36
696,23187,3,3,3,2019-03-13T12:50:22
697,23329,3,3,1,2019-03-13T13:50:07
698,23327,1,1,0,2019-03-13T17:53:47
699,21604,3,3,3,2019-03-13T19:49:38
700,23332,0,0,0,2019-03-13T23:30:46
701,23318,3,0,0,2019-03-13T23:54:12
702,22750,3,1,1,2019-03-14T00:41:01
703,23053,1,1,1,2019-03-14T00:48:29
704,20707,3,1,0,2019-03-14T07:52:58
705,23317,1,3,1,2019-03-14T12:29:34
706,21685,3,3,3,2019-03-14T13:41:29
707,20749,3,3,1,2019-03-14T14:06:39
708,23304,3,3,3,2019-03-14T14:16:17
709,20749,3,3,3,2019-03-14T14:47:16
710,22894,0,0,0,2019-03-14T15:48:22
711,23276,3,3,1,2019-03-14T16:19:09
712,20269,3,1,3,2019-03-14T17:13:02
713,23329,3,3,1,2019-03-14T17:20:12
714,23329,3,3,3,2019-03-14T17:30:02
715,20269,3,1,3,2019-03-14T19:49:50
716,20269,3,3,3,2019-03-14T21:39:44
717,23303,3,0,0,2019-03-14T23:26:26
718,21735,3,1,3,2019-03-15T00:48:13
719,21735,3,3,3,2019-03-15T01:41:40
720,21614,3,3,3,2019-03-15T04:44:02
721,23293,0,0,0,2019-03-15T08:05:57
722,20241,3,1,1,2019-03-15T08:16:22
723,23276,3,3,1,2019-03-15T08:55:58
724,20241,3,3,1,2019-03-15T10:23:27
725,23337,0,0,0,2019-03-15T11:54:39
726,20241,3,3,3,2019-03-15T12:56:23
727,23339,3,3,3,2019-03-15T17:04:57
728,21747,3,3,3,2019-03-15T22:02:32
729,23341,1,1,1,2019-03-16T04:45:15
730,20646,3,3,3,2019-03-16T09:23:29
731,23343,3,3,3,2019-03-16T12:32:06
732,22818,0,1,1,2019-03-16T14:23:16
733,22920,0,1,1,2019-03-16T15:17:57
734,21418,3,0,0,2019-03-16T20:16:34
735,23334,3,3,3,2019-03-16T20:48:18
736,21505,3,3,3,2019-03-16T22:14:37
737,23345,3,3,3,2019-03-16T22:28:12
738,23346,3,3,0,2019-03-17T01:57:54
739,23346,3,3,0,2019-03-17T02:29:04
740,21748,3,3,3,2019-03-17T07:07:29
741,23335,3,0,0,2019-03-17T07:18:54
742,23347,3,3,3,2019-03-17T10:41:41
743,20629,3,1,3,2019-03-17T11:28:46
744,23348,3,3,3,2019-03-17T11:41:16
745,20629,3,3,3,2019-03-17T12:08:13
746,20806,3,3,3,2019-03-17T13:29:56
747,23340,3,3,3,2019-03-17T16:21:00
748,22948,3,3,3,2019-03-17T22:58:49
749,23252,3,3,3,2019-03-18T06:08:12
750,23276,3,3,3,2019-03-18T09:48:29
751,21749,3,3,3,2019-03-18T10:03:36
752,20668,3,3,3,2019-03-18T11:58:34
753,20698,3,0,0,2019-03-18T15:23:01
754,23295,3,3,3,2019-03-18T16:26:20
755,20803,3,3,3,2019-03-18T17:31:53
756,23350,3,3,3,2019-03-18T19:22:30
757,23351,0,0,0,2019-03-18T21:38:56
758,21693,3,3,3,2019-03-18T23:22:34
759,20647,3,3,3,2019-03-19T02:26:12
760,23138,3,3,3,2019-03-19T02:51:00
761,20960,3,3,1,2019-03-19T06:22:29
762,21601,3,3,3,2019-03-19T06:59:39
763,21739,3,3,3,2019-03-19T07:32:48
764,20960,3,3,3,2019-03-19T07:38:41
765,23342,0,0,0,2019-03-19T11:48:37
766,20783,3,3,3,2019-03-19T11:53:03
767,20269,3,3,3,2019-03-19T12:38:30
768,21414,3,3,3,2019-03-19T13:19:15
769,23333,3,3,3,2019-03-19T14:46:34
770,23352,3,0,0,2019-03-19T16:55:57
771,23355,3,3,3,2019-03-19T17:30:32
772,23354,3,3,3,2019-03-19T20:49:59
773,23356,3,3,3,2019-03-19T21:50:11
774,23344,3,3,3,2019-03-20T01:34:06
775,20708,3,0,0,2019-03-20T01:34:58
776,20808,3,3,1,2019-03-20T04:15:33
777,21589,1,1,1,2019-03-20T08:29:30
778,23358,3,3,3,2019-03-20T16:44:14
779,23359,1,1,1,2019-03-20T21:17:43
780,23044,3,3,3,2019-03-20T21:36:08
781,20703,3,3,0,2019-03-21T03:45:30
782,20703,3,3,3,2019-03-21T04:41:42
783,20807,3,1,0,2019-03-21T07:35:37
784,21751,3,3,3,2019-03-21T08:33:46
785,23353,3,3,3,2019-03-21T10:56:14
786,20707,3,3,3,2019-03-21T11:12:17
787,23357,3,3,3,2019-03-21T12:11:27
788,20504,3,3,3,2019-03-21T12:40:05
789,23302,1,1,1,2019-03-21T20:07:46
790,23302,1,1,1,2019-03-21T20:19:04
791,21602,3,3,3,2019-03-21T22:00:09
792,23548,0,0,0,2019-03-22T02:03:56
793,20080,3,3,3,2019-03-22T02:10:20
794,20698,3,3,3,2019-03-22T09:39:30
795,21589,3,3,3,2019-03-22T12:11:48
796,20798,3,3,3,2019-03-22T21:09:52
797,23349,0,0,0,2019-03-23T11:37:45
798,20809,3,3,3,2019-03-23T18:08:02
799,21608,3,3,3,2019-03-24T00:00:01
800,20644,3,1,3,2019-03-24T00:34:50
801,20644,3,3,3,2019-03-24T00:54:00
802,23363,3,3,3,2019-03-24T01:45:19
803,21627,3,3,3,2019-03-24T08:22:29
804,23364,0,0,0,2019-03-24T09:16:42
805,23024,3,3,3,2019-03-24T17:17:48
806,23365,3,3,3,2019-03-24T17:34:30
807,23173,3,3,3,2019-03-24T17:48:02
808,20645,3,3,3,2019-03-25T11:30:11
809,20441,0,0,3,2019-03-25T11:49:35
810,21754,3,3,3,2019-03-25T14:01:01
811,21701,3,3,3,2019-03-25T14:56:01
812,20709,3,3,0,2019-03-25T16:08:36
813,23362,0,0,0,2019-03-25T16:45:05
814,20786,3,3,3,2019-03-25T16:54:53
815,20811,0,0,0,2019-03-25T19:49:22
816,20709,3,3,3,2019-03-26T00:31:12
817,23366,3,0,0,2019-03-26T06:19:46
818,21753,3,3,3,2019-03-26T10:34:12
819,20761,3,1,3,2019-03-26T13:25:52
820,20761,3,3,3,2019-03-26T13:55:08
821,23113,3,3,3,2019-03-26T14:28:46
822,20621,3,3,3,2019-03-26T15:23:24
823,23369,1,1,1,2019-03-26T17:27:52
824,21620,3,3,3,2019-03-26T19:29:17
825,21732,3,3,3,2019-03-26T22:33:39
826,20233,3,3,3,2019-03-27T00:58:41
827,20810,3,3,1,2019-03-27T04:19:51
828,20810,3,3,3,2019-03-27T04:32:41
829,23372,0,0,0,2019-03-27T09:16:00
830,23277,0,0,0,2019-03-27T14:46:22
831,23370,3,3,3,2019-03-27T17:37:13
832,20812,0,0,0,2019-03-27T20:45:22
833,20708,3,3,3,2019-03-27T20:56:38
834,23371,1,0,0,2019-03-27T20:59:46
835,23025,3,3,3,2019-03-27T22:39:59
836,23373,3,3,3,2019-03-27T22:56:56
837,23302,1,1,1,2019-03-27T23:36:23
838,23302,0,0,0,2019-03-27T23:43:50
839,21600,3,3,3,2019-03-28T00:17:34
840,21595,3,3,3,2019-03-28T00:40:14
841,23374,1,1,1,2019-03-28T11:28:12
842,23256,3,3,3,2019-03-28T12:27:39
843,23375,3,3,3,2019-03-28T15:19:31
844,23367,3,1,1,2019-03-28T16:29:02
845,23316,3,3,0,2019-03-28T21:09:30
846,23027,3,3,3,2019-03-28T21:16:29
847,20798,3,3,3,2019-03-29T01:01:06
848,23279,3,0,0,2019-03-29T01:08:52
849,20762,3,3,3,2019-03-29T03:58:34
850,20710,3,3,3,2019-03-29T06:54:10
851,23377,1,1,1,2019-03-29T07:32:58
852,23298,3,3,3,2019-03-29T12:21:54
853,23367,3,1,3,2019-03-30T02:31:49
854,23367,3,3,3,2019-03-30T03:23:01
855,22931,3,3,3,2019-03-30T07:24:25
856,20648,3,3,3,2019-03-30T17:00:47
857,23380,3,3,3,2019-03-30T22:44:44
858,23383,3,3,3,2019-03-31T13:48:40
859,23384,3,3,1,2019-03-31T17:29:16
860,23384,3,3,3,2019-03-31T17:37:27
861,21420,3,3,3,2019-04-01T03:23:50
862,20681,3,3,3,2019-04-01T06:08:06
863,22986,3,3,3,2019-04-01T12:24:27
864,23387,3,3,3,2019-04-01T13:06:42
865,23389,3,3,3,2019-04-01T15:02:00
866,23390,3,3,3,2019-04-01T15:39:12
867,23089,3,3,3,2019-04-01T15:58:57
868,20649,3,3,3,2019-04-01T19:23:44
869,23387,3,3,3,2019-04-01T20:34:24
870,23378,3,3,3,2019-04-01T20:36:36
871,23089,3,3,3,2019-04-01T22:35:14
872,20535,3,3,3,2019-04-01T23:20:51
873,21515,3,3,3,2019-04-02T01:17:02
874,21469,3,3,3,2019-04-02T17:09:49
875,21755,1,1,1,2019-04-02T20:18:25
876,23393,3,3,3,2019-04-02T23:38:32
877,20737,3,3,3,2019-04-02T23:43:44
878,21630,3,3,3,2019-04-02T23:53:06
879,23388,3,3,3,2019-04-03T07:26:55
880,23388,3,3,3,2019-04-03T07:28:30
881,21755,3,3,3,2019-04-03T13:23:35
882,21417,0,0,0,2019-04-03T15:38:07
883,21733,3,3,3,2019-04-03T16:04:00
884,23394,3,3,0,2019-04-03T17:25:32
885,23394,3,3,3,2019-04-03T17:58:41
886,23396,3,3,1,2019-04-03T18:10:04
887,23396,3,3,3,2019-04-03T18:20:06
888,20815,0,1,1,2019-04-03T19:06:28
889,23209,3,3,3,2019-04-03T22:32:01
890,21470,3,3,3,2019-04-04T05:54:08
891,23399,3,3,3,2019-04-04T07:34:47
892,23386,3,1,1,2019-04-04T08:06:10
893,20815,3,1,3,2019-04-04T11:57:04
894,20815,3,3,3,2019-04-04T12:27:18
895,23400,0,0,0,2019-04-04T12:50:34
896,20948,3,3,3,2019-04-04T13:13:12
897,23401,3,3,3,2019-04-04T13:40:53
898,23392,0,0,0,2019-04-04T14:09:38
899,23016,0,0,0,2019-04-04T15:39:58
900,20711,3,3,3,2019-04-04T21:41:36
901,23397,0,1,0,2019-04-04T22:28:25
902,23398,3,3,0,2019-04-04T23:27:39
903,22946,3,3,3,2019-04-05T02:40:53
904,23192,0,0,0,2019-04-05T03:24:08
905,23338,0,3,0,2019-04-05T08:48:13
906,23381,1,0,0,2019-04-05T10:08:54
907,20678,0,0,0,2019-04-05T16:19:57
908,21756,3,3,3,2019-04-05T16:21:34
909,23403,3,3,3,2019-04-05T17:45:45
910,20161,3,3,3,2019-04-05T18:35:04
911,21516,3,3,3,2019-04-05T19:07:52
912,23397,3,3,3,2019-04-05T20:18:07
913,23238,3,1,0,2019-04-05T22:21:13
914,21757,3,3,3,2019-04-06T04:02:58
915,23407,3,3,3,2019-04-06T07:30:13
916,21750,3,1,1,2019-04-06T21:12:13
917,23409,3,1,1,2019-04-07T00:29:54
918,21471,3,3,3,2019-04-07T01:40:34
919,21341,3,3,3,2019-04-07T09:12:55
920,21759,3,3,1,2019-04-07T10:52:36
921,21759,3,3,3,2019-04-07T11:14:02
922,21760,3,3,3,2019-04-07T12:19:08
923,23408,3,0,0,2019-04-07T18:06:34
924,23406,0,0,0,2019-04-07T21:24:12
925,23036,3,3,3,2019-04-08T03:20:43
926,23404,0,0,0,2019-04-08T10:58:15
927,23368,1,1,1,2019-04-08T13:11:08
928,20814,3,3,3,2019-04-08T14:53:16
929,20804,3,3,3,2019-04-08T17:05:58
930,21761,3,3,3,2019-04-09T00:53:57
931,20818,0,0,0,2019-04-09T10:04:37
932,23412,3,3,3,2019-04-09T10:04:41
933,22932,3,3,3,2019-04-09T11:34:32
934,23082,0,0,0,2019-04-09T16:04:59
935,23414,1,1,3,2019-04-09T20:00:16
936,22982,3,1,3,2019-04-09T21:21:26
937,22982,3,3,3,2019-04-09T21:37:01
938,23391,3,3,3,2019-04-10T00:28:11
939,21427,0,0,0,2019-04-10T01:33:36
940,22934,3,3,1,2019-04-10T02:38:53
941,22934,3,3,3,2019-04-10T03:28:57
942,23360,3,0,0,2019-04-10T05:33:35
943,23203,3,0,0,2019-04-10T06:57:15
944,23410,3,3,3,2019-04-10T11:01:03
945,23203,3,3,3,2019-04-10T11:04:47
946,23415,3,0,0,2019-04-10T13:32:23
947,23360,3,3,3,2019-04-10T14:59:23
948,20437,3,3,3,2019-04-10T20:24:59
949,20819,3,3,3,2019-04-10T21:43:31
950,23336,1,0,0,2019-04-11T01:01:40
951,23321,3,3,3,2019-04-11T11:28:42
952,23416,3,3,3,2019-04-11T13:44:13
953,23416,3,3,3,2019-04-11T15:54:04
954,23411,3,3,3,2019-04-11T20:37:30
955,22809,0,0,0,2019-04-11T22:06:25
956,20821,3,3,3,2019-04-12T00:38:08
957,23405,3,3,3,2019-04-12T02:02:30
958,23418,3,3,1,2019-04-12T04:06:14
959,23417,0,0,0,2019-04-12T07:15:38
960,23322,3,3,3,2019-04-12T11:12:16
961,23406,3,3,3,2019-04-12T21:40:52
962,23406,3,3,3,2019-04-12T21:43:48
963,20140,1,1,3,2019-04-12T23:39:21
964,20822,0,3,3,2019-04-13T16:31:19
965,20822,3,3,3,2019-04-13T18:00:02
966,21764,3,3,3,2019-04-13T18:48:03
967,23413,3,3,3,2019-04-14T10:23:54
968,20712,3,3,3,2019-04-14T23:42:00
969,23425,0,0,0,2019-04-15T03:17:52
970,21762,3,3,3,2019-04-15T07:43:02
971,20930,3,1,1,2019-04-15T12:31:24
972,20559,3,0,3,2019-04-15T12:53:22
973,20559,3,3,3,2019-04-15T14:07:50
974,23420,0,3,1,2019-04-15T14:43:26
975,23427,1,1,1,2019-04-16T01:08:34
976,22987,3,3,3,2019-04-16T02:02:25
977,23382,1,0,3,2019-04-16T04:23:48
978,23385,1,0,0,2019-04-16T04:35:02
979,23255,0,0,3,2019-04-16T07:48:07
980,21763,3,3,3,2019-04-16T10:24:33
981,23429,3,0,0,2019-04-16T15:23:02
982,23424,3,3,3,2019-04-16T16:40:17
983,20247,3,1,3,2019-04-16T19:29:36
984,20929,0,0,0,2019-04-16T19:50:09
985,20247,3,3,3,2019-04-16T20:22:09
986,20824,0,0,0,2019-04-16T22:07:27
987,23431,1,1,1,2019-04-17T02:29:21
988,23430,0,0,0,2019-04-17T02:59:13
989,23419,3,0,0,2019-04-17T11:23:56
990,20820,3,3,3,2019-04-17T15:24:23
991,23433,3,3,3,2019-04-17T21:11:19
992,22893,3,1,0,2019-04-17T22:01:02
993,21514,3,3,1,2019-04-17T23:46:18
994,21514,3,3,3,2019-04-18T02:43:03
995,20825,0,0,0,2019-04-18T03:35:52
996,23434,1,0,0,2019-04-18T04:18:44
997,23435,3,3,1,2019-04-18T09:09:08
998,22893,3,3,3,2019-04-18T12:53:07
999,20651,3,3,3,2019-04-18T15:47:28
1000,20506,1,1,3,2019-04-18T16:23:14
1001,23045,3,3,3,2019-04-18T21:14:09
1002,20545,3,3,3,2019-04-18T23:36:39
1003,20823,3,3,3,2019-04-19T08:10:28
1004,23422,0,0,0,2019-04-19T11:58:18
1005,23438,0,0,0,2019-04-19T16:55:46
1006,23436,3,3,3,2019-04-19T22:21:37
1007,23421,3,3,1,2019-04-19T22:55:20
1008,23421,3,3,3,2019-04-19T23:45:25
1009,21398,3,3,3,2019-04-20T08:20:35
1010,21417,3,3,3,2019-04-20T11:54:49
1011,20650,3,3,3,2019-04-20T12:38:40
1012,23330,3,3,3,2019-04-20T17:02:59
1013,23376,0,0,0,2019-04-20T19:06:44
1014,23443,3,3,3,2019-04-20T20:52:59
1015,23428,1,0,0,2019-04-21T04:18:16
1016,23426,3,1,0,2019-04-21T11:05:49
1017,23445,1,0,0,2019-04-21T15:30:44
1018,20280,3,3,3,2019-04-21T17:52:21
1019,23015,3,3,3,2019-04-21T18:34:31
1020,23447,3,3,3,2019-04-21T19:00:28
1021,21767,3,3,3,2019-04-21T21:05:44
1022,23442,0,0,0,2019-04-21T21:26:41
1023,20627,3,3,3,2019-04-21T22:12:40
1024,20714,3,3,3,2019-04-21T22:36:44
1025,20714,3,3,3,2019-04-21T22:47:42
1026,23448,3,3,3,2019-04-21T23:29:46
1027,23440,0,0,0,2019-04-22T00:20:39
1028,22944,1,3,3,2019-04-22T02:02:26
1029,22944,3,3,3,2019-04-22T02:18:39
1030,23441,1,1,1,2019-04-22T18:39:52
1031,20553,3,3,3,2019-04-22T19:46:38
1032,22895,3,3,3,2019-04-22T23:57:37
1033,23028,3,3,3,2019-04-23T00:10:59
1034,21503,3,3,3,2019-04-23T00:23:02
1035,23423,3,3,3,2019-04-23T01:05:15
1036,23257,3,3,3,2019-04-23T05:50:50
1037,23452,3,0,3,2019-04-23T06:08:46
1038,21768,3,3,0,2019-04-23T06:49:10
1039,23452,3,3,3,2019-04-23T06:52:21
1040,21517,3,3,3,2019-04-23T07:54:56
1041,21768,3,3,3,2019-04-23T08:31:52
1042,20480,0,0,0,2019-04-23T09:02:57
1043,21717,3,3,3,2019-04-23T09:37:18
1044,20243,3,3,3,2019-04-23T09:38:00
1045,21631,3,3,3,2019-04-23T10:14:40
1046,23147,1,1,1,2019-04-23T11:32:02
1047,23061,3,3,3,2019-04-23T11:41:38
1048,23455,3,3,3,2019-04-23T12:49:15
1049,23451,3,3,3,2019-04-23T15:20:45
1050,20827,3,3,3,2019-04-23T17:00:33
1051,23457,0,0,0,2019-04-23T17:02:39
1052,21455,3,3,3,2019-04-23T17:23:17
1053,23033,3,3,1,2019-04-23T18:25:32
1054,21458,3,3,3,2019-04-23T18:34:48
1055,23033,3,3,3,2019-04-23T19:19:52
1056,23453,3,3,3,2019-04-23T19:36:30
1057,23449,0,0,0,2019-04-23T20:07:23
1058,20258,3,3,3,2019-04-23T21:26:10
1059,23450,3,3,3,2019-04-23T21:51:36
1060,21472,3,3,3,2019-04-23T21:57:31
1061,21769,1,1,1,2019-04-24T00:35:20
1062,23437,1,3,3,2019-04-24T03:54:22
1063,23046,3,3,3,2019-04-24T04:24:18
1064,23458,3,1,3,2019-04-24T05:23:32
1065,21691,3,3,3,2019-04-24T08:17:02
1066,23459,3,3,3,2019-04-24T11:14:59
1067,21766,3,0,0,2019-04-24T11:35:12
1068,23432,1,1,0,2019-04-24T12:09:02
1069,21769,1,1,1,2019-04-24T14:11:10
1070,20564,3,3,0,2019-04-24T15:23:13
1071,20564,3,3,3,2019-04-24T16:03:28
1072,23184,3,3,3,2019-04-24T16:59:56
1073,21746,3,3,3,2019-04-24T17:27:00
1074,21769,3,3,3,2019-04-24T21:34:59
1075,23462,0,0,0,2019-04-25T12:05:19
1076,21746,3,3,3,2019-04-25T12:06:59
1077,20807,3,3,3,2019-04-25T12:44:42
1078,21772,3,3,3,2019-04-25T13:20:52
1079,23465,3,3,3,2019-04-25T13:55:05
1080,23466,3,3,3,2019-04-25T14:47:35
1081,23460,1,1,0,2019-04-25T16:54:03
1082,23468,3,3,0,2019-04-25T19:21:55
1083,22002,0,0,0,2019-04-25T19:38:47
1084,23251,0,0,1,2019-04-25T20:28:24
1085,21190,3,3,3,2019-04-25T20:32:28
1086,23470,3,3,3,2019-04-25T21:25:00
1087,20930,3,3,1,2019-04-25T22:04:23
1088,21473,3,3,3,2019-04-25T22:23:02
1089,20930,3,3,3,2019-04-25T22:47:23
1090,21750,3,3,3,2019-04-26T05:29:47
1091,20829,3,3,3,2019-04-26T05:44:25
1092,21474,3,3,3,2019-04-26T15:34:50
1093,22552,1,0,0,2019-04-26T15:42:16
1094,22920,1,1,1,2019-04-26T18:35:09
1095,20831,3,3,3,2019-04-26T19:39:11
1096,22981,3,3,3,2019-04-27T03:25:20
1097,23287,3,3,3,2019-04-27T07:48:43
1098,20799,0,0,0,2019-04-27T10:47:10
1099,23456,0,0,0,2019-04-27T13:19:56
1100,21225,3,3,3,2019-04-27T14:39:15
1101,23469,0,0,1,2019-04-27T16:56:57
1102,20678,3,3,3,2019-04-27T18:47:41
1103,20630,0,3,3,2019-04-27T22:46:36
1104,20525,0,0,0,2019-04-27T23:51:19
1105,23014,3,3,3,2019-04-28T00:15:56
1106,23472,3,3,3,2019-04-28T12:52:44
1107,20630,3,3,3,2019-04-28T15:42:14
1108,22933,3,3,1,2019-04-28T15:44:14
1109,20832,3,3,3,2019-04-28T15:51:13
1110,20764,1,3,3,2019-04-28T16:14:11
1111,20764,3,3,3,2019-04-28T16:36:28
1112,20652,3,3,3,2019-04-28T20:20:24
1113,23474,3,3,3,2019-04-28T20:32:17
1114,22933,3,3,3,2019-04-28T22:19:02
1115,23058,3,3,3,2019-04-29T08:04:11
1116,21765,3,3,3,2019-04-29T08:39:33
1117,23291,3,3,3,2019-04-29T09:13:01
1118,22974,3,3,3,2019-04-29T09:25:36
1119,21509,3,3,0,2019-04-29T09:56:54
1120,21509,3,3,0,2019-04-29T10:01:40
1121,21609,3,3,3,2019-04-29T10:36:44
1122,21509,3,3,3,2019-04-29T10:44:12
1123,23379,3,3,1,2019-04-29T11:35:58
1124,21682,3,3,3,2019-04-29T13:27:13
1125,23402,3,3,3,2019-04-29T13:45:55
1126,23268,3,3,3,2019-04-29T14:20:04
1127,23206,3,3,3,2019-04-29T15:33:45
1128,22980,3,3,3,2019-04-29T16:10:03
1129,23118,3,3,3,2019-04-29T16:28:53
1130,23538,3,0,0,2019-04-29T17:04:26
1131,20828,3,1,3,2019-04-29T17:09:00
1132,20828,3,3,3,2019-04-29T17:44:54
1133,21678,3,3,3,2019-04-29T18:09:50
1134,22039,3,0,1,2019-04-29T19:02:57
1135,23477,1,0,0,2019-04-29T19:40:55
1136,23157,3,0,1,2019-04-29T23:39:59
1137,20355,1,3,3,2019-04-30T00:35:14
1138,20355,3,3,3,2019-04-30T00:52:43
1139,21745,3,3,0,2019-04-30T03:48:08
1140,21745,3,3,3,2019-04-30T05:10:12
1141,23084,3,3,3,2019-04-30T06:49:22
1142,23319,1,1,0,2019-04-30T07:31:11
1143,20818,3,3,3,2019-04-30T08:21:45
1144,21771,0,0,0,2019-04-30T09:26:24
1145,20665,3,3,3,2019-04-30T09:56:23
1146,21771,3,3,3,2019-04-30T10:31:16
1147,23111,0,0,0,2019-04-30T10:33:53
1148,20738,3,3,3,2019-04-30T10:46:49
1149,23461,3,3,3,2019-04-30T11:27:07
1150,20211,3,0,0,2019-04-30T14:12:27
1151,23233,0,0,0,2019-04-30T14:56:37
1152,23233,3,0,0,2019-04-30T15:17:25
1153,23233,3,1,0,2019-04-30T15:37:12
1154,20776,3,3,3,2019-04-30T16:37:53
1155,23112,1,3,1,2019-04-30T16:40:26
1156,23280,3,3,3,2019-04-30T16:55:12
