id,last_step,country,gender,age,created_at
297701,completed_profile,Sierra Leone,man,21-25,2022-01-01T11:24:04.798
297702,completed_profile,South Africa,man,26-30,2022-01-01T11:25:18.572
297703,completed_profile,Pakistan,man,21-25,2022-01-01T11:27:40.34
297704,low_english_level,Venezuela,man,46-50,2022-01-01T11:29:10.304
297705,challenges_results_passed,Tunisia,man,21-25,2022-01-01T11:30:56.286
297706,submitted_personal_info,Somalia,man,21-25,2022-01-01T11:32:51.114
297707,unlocked_challenges,Nicaragua,man,31-35,2022-01-01T11:35:39.336
297708,unlocked_challenges,Guatemala,man,31-35,2022-01-01T11:37:45.876
297709,completed_profile,South Africa,man,21-25,2022-01-01T11:38:12.057
297710,completed_profile,Malawi,man,21-25,2022-01-01T11:39:22.263
297711,no_financial_support,India,man,21-25,2022-01-01T11:41:16.195
297712,completed_profile,Guatemala,man,over_50,2022-01-01T11:41:32.288
297713,completed_profile,Liberia,man,31-35,2022-01-01T11:41:48.923
297714,completed_profile,India,man,31-35,2022-01-01T11:42:15.343
297715,completed_profile,Ghana,non_binary,21-25,2022-01-01T11:42:28.619
297716,completed_profile,Hungary,man,21-25,2022-01-01T11:43:29.211
297717,unlocked_challenges,India,man,18-20,2022-01-01T11:43:48.423
297718,completed_profile,Algeria,man,46-50,2022-01-01T11:44:17.302
297719,submitted_equipment,Malawi,man,21-25,2022-01-01T11:44:30.748
297720,completed_profile,Ghana,man,26-30,2022-01-01T11:44:47.498
297721,completed_profile,Russia,man,41-45,2022-01-01T11:46:14.675
297722,completed_profile,India,man,46-50,2022-01-01T11:46:16.674
297723,low_english_level,Liberia,man,21-25,2022-01-01T11:49:43.884
297724,submitted_financial_support,Ghana,other,26-30,2022-01-01T11:50:15.573
297725,completed_challenges,India,woman,21-25,2022-01-01T11:50:33.412
297726,completed_profile,Sierra Leone,man,26-30,2022-01-01T11:51:54.469
297727,completed_profile,Tanzania,man,21-25,2022-01-01T11:52:59.859
297728,completed_profile,Zambia,man,36-40,2022-01-01T11:55:57.01
297729,completed_profile,Ghana,woman,26-30,2022-01-01T11:56:04.936
297730,completed_profile,Pakistan,man,21-25,2022-01-01T11:56:39.611
297731,completed_profile,India,man,36-40,2022-01-01T11:58:05.866
297732,completed_profile,Romania,man,31-35,2022-01-01T12:01:04.348
297733,submitted_equipment,India,man,31-35,2022-01-01T12:04:06.032
297734,completed_profile,Hungary,man,46-50,2022-01-01T12:08:51.06
297735,completed_profile,Ghana,man,26-30,2022-01-01T12:12:06.044
297736,completed_profile,Tanzania,man,21-25,2022-01-01T12:12:38.661
297737,submitted_equipment,Estonia,man,26-30,2022-01-01T12:13:16.167
297738,completed_profile,Mali,man,18-20,2022-01-01T12:13:34.978
297739,completed_profile,India,man,46-50,2022-01-01T12:16:07.612
297740,completed_profile,Pakistan,man,31-35,2022-01-01T12:16:21.66
297741,completed_challenges,Kosovo,man,41-45,2022-01-01T12:18:15.684
297742,completed_challenges,India,man,21-25,2022-01-01T12:18:37.81
297743,signed_up,,,,2022-01-01T12:19:30.01
297744,completed_profile,Tunisia,man,21-25,2022-01-01T12:20:04.693
297745,unlocked_challenges,India,woman,41-45,2022-01-01T12:21:59.52
297746,completed_profile,Pakistan,woman,21-25,2022-01-01T12:22:04.749
297747,completed_profile,India,man,over_50,2022-01-01T12:22:17.935
297748,high_programming_experience,Algeria,man,31-35,2022-01-01T12:24:36.144
297749,completed_profile,Ghana,man,18-20,2022-01-01T12:26:56.842
297750,unlocked_challenges,India,man,18-20,2022-01-01T12:30:29.92
297751,completed_profile,Jamaica,man,41-45,2022-01-01T12:31:17.952
297752,unlocked_challenges,India,not_answer,21-25,2022-01-01T12:31:26.696
297753,submitted_personal_info,Venezuela,man,26-30,2022-01-01T12:32:15.055
297754,completed_profile,Romania,man,18-20,2022-01-01T12:32:20.852
297755,unlocked_challenges,South Sudan,man,21-25,2022-01-01T12:33:51.208
297756,completed_profile,South Africa,man,36-40,2022-01-01T12:35:21.459
297757,completed_profile,Liberia,man,46-50,2022-01-01T12:37:26.932
297758,signed_up,,,,2022-01-01T12:40:41.476
297759,submitted_financial_support,Botswana,man,26-30,2022-01-01T12:41:29.753
297760,completed_profile,Malawi,man,26-30,2022-01-01T12:43:29.579
297761,completed_profile,India,man,26-30,2022-01-01T12:44:06.225
297762,completed_profile,Pakistan,man,21-25,2022-01-01T12:44:09.291
297763,unlocked_challenges,Somalia,man,21-25,2022-01-01T12:44:44.294
297764,submitted_equipment,Pakistan,man,26-30,2022-01-01T12:44:46.395
297765,completed_profile,Bolivia,woman,26-30,2022-01-01T12:48:17.718
297766,unlocked_challenges,Austria,man,21-25,2022-01-01T12:48:57.006
297767,completed_profile,Tunisia,woman,21-25,2022-01-01T12:49:08.928
297768,completed_profile,Pakistan,man,36-40,2022-01-01T12:49:27.599
297769,completed_profile,India,man,18-20,2022-01-01T12:49:56.812
297770,signed_up,,,,2022-01-01T12:50:00.245
297771,unlocked_challenges,Tunisia,man,21-25,2022-01-01T12:52:53.949
297772,completed_profile,India,man,21-25,2022-01-01T12:54:16.098
297773,signed_up,,,,2022-01-01T12:54:26.887
297774,submitted_equipment,Ethiopia,woman,21-25,2022-01-01T12:54:51.749
297775,completed_profile,Turkey,man,21-25,2022-01-01T12:55:03.156
297776,submitted_equipment,Pakistan,man,26-30,2022-01-01T12:56:41.422
297777,completed_profile,Ghana,woman,18-20,2022-01-01T12:58:28.446
297778,completed_profile,India,woman,21-25,2022-01-01T13:00:46.985
297779,completed_profile,Liberia,woman,41-45,2022-01-01T13:00:51.707
297780,submitted_program_schedule,Ghana,man,21-25,2022-01-01T13:00:57.396
297781,submitted_equipment,Ghana,man,36-40,2022-01-01T13:01:50.712
297782,completed_profile,Jamaica,man,18-20,2022-01-01T13:06:16.121
297783,unlocked_challenges,Ghana,man,21-25,2022-01-01T13:06:32.527
297784,completed_profile,Botswana,man,18-20,2022-01-01T13:06:47.276
297785,completed_profile,Mexico,man,31-35,2022-01-01T13:12:39.732
297786,unlocked_challenges,India,man,26-30,2022-01-01T13:13:24.178
297787,completed_profile,Colombia,man,36-40,2022-01-01T13:14:13.429
297788,low_english_level,South Africa,man,26-30,2022-01-01T13:15:00.004
297789,completed_profile,Ghana,man,21-25,2022-01-01T13:15:37.386
297790,completed_profile,Tunisia,not_answer,26-30,2022-01-01T13:15:45.679
297791,no_financial_support,Belgium,man,31-35,2022-01-01T13:18:00.818
297792,completed_profile,Pakistan,man,31-35,2022-01-01T13:19:06.779
297793,unlocked_challenges,Pakistan,man,21-25,2022-01-01T13:19:51.959
297794,submitted_programming_experience,India,woman,21-25,2022-01-01T13:20:26.873
297795,completed_profile,India,man,36-40,2022-01-01T13:21:39.75
297796,unlocked_challenges,Ukraine,man,26-30,2022-01-01T13:22:21.154
297797,completed_profile,South Africa,woman,31-35,2022-01-01T13:22:30.578
297798,completed_profile,India,man,26-30,2022-01-01T13:24:07.669
297799,completed_profile,Bolivia,woman,46-50,2022-01-01T13:25:48.672
297800,no_financial_support,Bulgaria,man,36-40,2022-01-01T13:25:50.754
297801,submitted_financial_support,South Africa,man,26-30,2022-01-01T13:28:44.942
297802,completed_profile,Ghana,man,21-25,2022-01-01T13:30:11.816
297803,completed_profile,Romania,man,36-40,2022-01-01T13:33:46.801
297804,completed_profile,Guatemala,man,31-35,2022-01-01T13:33:58.591
297805,signed_up,,,,2022-01-01T13:34:02.627
297806,submitted_program_schedule,United States,man,21-25,2022-01-01T13:35:39.34
297807,high_programming_experience,Canada,man,21-25,2022-01-01T13:35:46.119
297808,completed_challenges,Ghana,man,21-25,2022-01-01T13:37:02.485
297809,submitted_equipment,India,man,41-45,2022-01-01T13:38:38.103
297810,completed_profile,South Sudan,man,31-35,2022-01-01T13:38:44.55
297811,submitted_equipment,South Africa,man,26-30,2022-01-01T13:38:52.606
297812,signed_up,,,,2022-01-01T13:41:01.56
297813,submitted_equipment,Venezuela,man,over_50,2022-01-01T13:41:24.939
297814,completed_profile,Ghana,man,21-25,2022-01-01T13:43:27.076
297815,submitted_english_level,Mexico,man,36-40,2022-01-01T13:44:04.216
297816,completed_profile,Romania,man,26-30,2022-01-01T13:44:24.359
297817,completed_profile,Bosnia and Herzegovina,man,21-25,2022-01-01T13:46:39.14
297818,submitted_equipment,Brazil,man,21-25,2022-01-01T13:49:35.121
297819,completed_profile,Poland,man,26-30,2022-01-01T13:50:37.922
297820,submitted_personal_info,Romania,woman,18-20,2022-01-01T13:51:55.47
297821,submitted_equipment,India,man,31-35,2022-01-01T13:52:13.797
297822,completed_profile,Hungary,man,26-30,2022-01-01T13:54:14.684
297823,completed_profile,Pakistan,man,26-30,2022-01-01T13:54:44.377
297824,completed_challenges,Pakistan,man,21-25,2022-01-01T13:55:11.856
297825,submitted_english_level,Brazil,man,41-45,2022-01-01T13:56:26.876
297826,signed_up,,,,2022-01-01T13:56:46.776
297827,completed_profile,Pakistan,man,31-35,2022-01-01T13:57:50.301
297828,signed_up,,,,2022-01-01T13:58:17.2
297829,completed_profile,India,man,21-25,2022-01-01T13:59:23.626
297830,completed_profile,Algeria,man,26-30,2022-01-01T14:00:01.324
297831,signed_up,,,,2022-01-01T14:00:47.386
297832,completed_profile,Pakistan,man,41-45,2022-01-01T14:01:54.635
297833,submitted_equipment,Italy,man,18-20,2022-01-01T14:04:37.973
297834,completed_profile,Nigeria,woman,21-25,2022-01-01T14:04:57.828
297835,completed_profile,Venezuela,woman,over_50,2022-01-01T14:05:22.067
297836,completed_profile,Tanzania,man,31-35,2022-01-01T14:06:29.706
297837,completed_profile,Tunisia,man,21-25,2022-01-01T14:06:49.687
297838,completed_profile,South Africa,man,26-30,2022-01-01T14:06:58.033
297839,submitted_equipment,South Africa,man,26-30,2022-01-01T14:10:15.242
297840,submitted_equipment,Peru,man,36-40,2022-01-01T14:10:26.873
297841,completed_profile,South Africa,woman,36-40,2022-01-01T14:11:03.717
297842,completed_profile,South Africa,man,18-20,2022-01-01T14:13:44.01
297843,unlocked_challenges,Costa Rica,man,26-30,2022-01-01T14:14:40.631
297844,completed_profile,Ghana,man,31-35,2022-01-01T14:14:52.887
297845,completed_profile,Pakistan,man,21-25,2022-01-01T14:14:56.478
297846,completed_profile,Botswana,man,26-30,2022-01-01T14:16:50.883
297847,challenges_results_passed,India,man,36-40,2022-01-01T14:19:41.594
297848,completed_profile,Pakistan,man,18-20,2022-01-01T14:20:33.327
297849,unlocked_challenges,Ethiopia,man,18-20,2022-01-01T14:21:31.734
297850,completed_profile,United States,man,31-35,2022-01-01T14:22:19.849
297851,submitted_program_schedule,Pakistan,man,36-40,2022-01-01T14:23:52.12
297852,completed_profile,Brazil,man,41-45,2022-01-01T14:24:41.553
297853,completed_profile,South Africa,man,26-30,2022-01-01T14:27:06.693
297854,submitted_personal_info,Ghana,man,21-25,2022-01-01T14:27:14.86
297855,signed_up,,,,2022-01-01T14:27:57.729
297856,submitted_personal_info,India,woman,31-35,2022-01-01T14:29:22.588
297857,submitted_equipment,Romania,man,18-20,2022-01-01T14:29:37.657
297858,completed_profile,Venezuela,woman,46-50,2022-01-01T14:31:32.793
297859,completed_profile,United Kingdom,woman,26-30,2022-01-01T14:31:35.172
297860,completed_profile,Pakistan,man,26-30,2022-01-01T14:31:46.622
297861,completed_challenges,Venezuela,man,46-50,2022-01-01T14:32:09.656
297862,completed_profile,Burundi,woman,18-20,2022-01-01T14:33:37.431
297863,low_english_level,Tanzania,man,18-20,2022-01-01T14:34:01.414
297864,completed_profile,Algeria,man,26-30,2022-01-01T14:34:15.76
297865,submitted_equipment,Bolivia,man,26-30,2022-01-01T14:34:17.788
297866,completed_profile,Peru,man,no-answer,2022-01-01T14:34:24.687
297867,completed_profile,Tunisia,man,31-35,2022-01-01T14:36:57.993
297868,completed_profile,Ghana,man,26-30,2022-01-01T14:40:08.803
297869,completed_profile,Tanzania,man,21-25,2022-01-01T14:40:23.802
297870,submitted_personal_info,Somalia,man,21-25,2022-01-01T14:40:27.561
297871,unlocked_challenges,Somalia,man,31-35,2022-01-01T14:40:38.985
297872,completed_profile,Ghana,man,21-25,2022-01-01T14:42:09.259
297873,completed_profile,Libya,man,21-25,2022-01-01T14:42:40.675
297874,completed_profile,Pakistan,man,26-30,2022-01-01T14:46:34.45
297875,completed_profile,Algeria,man,18-20,2022-01-01T14:47:31.076
297876,submitted_equipment,Mexico,non_binary,21-25,2022-01-01T14:47:48.086
297877,completed_profile,India,man,31-35,2022-01-01T14:50:31.722
297878,completed_profile,South Sudan,man,31-35,2022-01-01T14:52:02.868
297879,completed_profile,South Africa,man,36-40,2022-01-01T14:53:13.755
297880,submitted_program_schedule,Pakistan,man,21-25,2022-01-01T14:53:35.978
297881,completed_profile,India,man,21-25,2022-01-01T14:54:52.168
297882,completed_profile,Pakistan,man,21-25,2022-01-01T14:56:50.04
297883,completed_challenges,Ecuador,man,21-25,2022-01-01T14:59:09.596
297884,completed_profile,Venezuela,man,over_50,2022-01-01T14:59:46.571
297885,completed_profile,India,man,21-25,2022-01-01T15:00:19.42
297886,completed_profile,Tunisia,man,21-25,2022-01-01T15:01:42.155
297887,submitted_equipment,United Kingdom,other,18-20,2022-01-01T15:04:28.949
297888,completed_profile,Angola,man,26-30,2022-01-01T15:04:30.709
297889,completed_profile,Somalia,man,26-30,2022-01-01T15:07:14.017
297890,submitted_equipment,India,man,21-25,2022-01-01T15:08:20.59
297891,completed_challenges,India,man,over_50,2022-01-01T15:09:54.369
297892,no_time_commitment,Zambia,man,31-35,2022-01-01T15:10:39.058
297893,completed_profile,Algeria,man,26-30,2022-01-01T15:11:53.376
297894,completed_profile,Romania,man,31-35,2022-01-01T15:13:09.447
297895,unlocked_challenges,Latvia,man,18-20,2022-01-01T15:13:27.96
297896,completed_challenges,Sweden,man,31-35,2022-01-01T15:13:43.301
297897,completed_profile,India,man,36-40,2022-01-01T15:14:12.417
297898,completed_profile,Jamaica,man,26-30,2022-01-01T15:14:53.451
297899,unlocked_challenges,Mozambique,man,26-30,2022-01-01T15:15:04.327
297900,unlocked_challenges,India,man,over_50,2022-01-01T15:16:19.601
297901,completed_profile,Nicaragua,woman,46-50,2022-01-01T15:17:02.3
297902,completed_profile,Dominican Republic,man,26-30,2022-01-01T15:18:57.076
297903,completed_profile,Pakistan,man,21-25,2022-01-01T15:19:50.421
297904,low_programming_experience,Ghana,man,21-25,2022-01-01T15:20:39.921
297905,submitted_equipment,Ghana,man,26-30,2022-01-01T15:21:34.816
297906,submitted_equipment,South Africa,woman,21-25,2022-01-01T15:22:23.501
297907,signed_up,,,,2022-01-01T15:23:06.112
297908,completed_profile,United Kingdom,man,21-25,2022-01-01T15:23:14.464
297909,signed_up,,,,2022-01-01T15:25:42.722
297910,submitted_equipment,Ireland,woman,21-25,2022-01-01T15:26:52.457
297911,signed_up,,,,2022-01-01T15:26:55.455
297912,completed_profile,India,man,21-25,2022-01-01T15:31:12.908
297913,completed_profile,India,man,21-25,2022-01-01T15:33:31.861
297914,challenges_results_passed,Algeria,man,21-25,2022-01-01T15:34:35.075
297915,completed_profile,Pakistan,man,21-25,2022-01-01T15:34:48.809
297916,unlocked_challenges,Pakistan,man,18-20,2022-01-01T15:34:51.037
297917,completed_challenges,Pakistan,trans_woman,21-25,2022-01-01T15:35:06.732
297918,submitted_personal_info,Andorra,man,26-30,2022-01-01T15:35:42.571
297919,unlocked_challenges,Pakistan,man,21-25,2022-01-01T15:37:03.246
297920,completed_profile,India,man,36-40,2022-01-01T15:37:11.812
297921,completed_profile,Nigeria,man,36-40,2022-01-01T15:38:13.174
297922,completed_profile,Hungary,man,18-20,2022-01-01T15:39:42.882
297923,signed_up,,,,2022-01-01T15:40:39.087
297924,completed_profile,South Africa,woman,26-30,2022-01-01T15:41:53.601
297925,completed_profile,India,man,41-45,2022-01-01T15:43:22.562
297926,submitted_equipment,Angola,man,26-30,2022-01-01T15:44:34.557
297927,completed_profile,Libya,man,21-25,2022-01-01T15:44:45.908
297928,submitted_financial_support,India,man,21-25,2022-01-01T15:46:41.457
297929,completed_profile,Ghana,man,26-30,2022-01-01T15:49:14.252
297930,unlocked_challenges,Ghana,man,26-30,2022-01-01T15:50:54.821
297931,submitted_equipment,Argentina,woman,41-45,2022-01-01T15:51:36.923
297932,completed_profile,Ghana,man,21-25,2022-01-01T15:56:29.491
297933,no_time_commitment,Saudi Arabia,man,36-40,2022-01-01T15:57:46.366
297934,completed_profile,Liberia,man,18-20,2022-01-01T15:57:50.963
297935,unlocked_challenges,India,man,21-25,2022-01-01T16:00:38.068
297936,completed_profile,India,woman,21-25,2022-01-01T16:03:10.479
297937,completed_profile,Ghana,man,18-20,2022-01-01T16:05:19.02
297938,unlocked_challenges,Venezuela,woman,26-30,2022-01-01T16:08:06.422
297939,unlocked_challenges,India,man,21-25,2022-01-01T16:08:08.634
297940,completed_profile,Ghana,man,no-answer,2022-01-01T16:09:11.813
297941,completed_profile,Lithuania,man,21-25,2022-01-01T16:09:52.922
297942,completed_challenges,South Africa,man,21-25,2022-01-01T16:09:56.553
297943,completed_profile,Albania,man,36-40,2022-01-01T16:10:26.055
297944,completed_profile,Ghana,man,31-35,2022-01-01T16:12:51.886
297945,completed_profile,India,man,26-30,2022-01-01T16:12:55.217
297946,submitted_programming_experience,Mexico,man,41-45,2022-01-01T16:14:24.968
297947,completed_profile,Colombia,woman,41-45,2022-01-01T16:15:16.328
297948,completed_profile,Angola,man,21-25,2022-01-01T16:15:34.165
297949,completed_profile,India,man,31-35,2022-01-01T16:15:37.261
297950,is_under_18,Cyprus,man,under-18,2022-01-01T16:16:09.653
297951,submitted_financial_support,Mexico,man,41-45,2022-01-01T16:16:56.097
297952,completed_profile,Romania,man,21-25,2022-01-01T16:17:04.831
297953,completed_challenges,Albania,man,18-20,2022-01-01T16:19:12.511
297954,completed_profile,Uganda,man,26-30,2022-01-01T16:21:09.548
297955,completed_challenges,India,man,36-40,2022-01-01T16:21:28.156
297956,completed_profile,Madagascar,man,26-30,2022-01-01T16:22:38.548
297957,completed_challenges,Pakistan,man,21-25,2022-01-01T16:24:01.366
297958,unlocked_challenges,Pakistan,man,21-25,2022-01-01T16:24:12.689
297959,signed_up,,,,2022-01-01T16:25:39.768
297960,completed_profile,Austria,man,36-40,2022-01-01T16:26:08.24
297961,completed_profile,India,man,21-25,2022-01-01T16:27:37.23
297962,completed_profile,South Africa,man,36-40,2022-01-01T16:27:39.242
297963,no_financial_support,India,man,over_50,2022-01-01T16:28:08.683
297964,challenges_results_passed,United Kingdom,man,31-35,2022-01-01T16:28:37.12
297965,unlocked_challenges,Algeria,man,26-30,2022-01-01T16:29:47.735
297966,completed_profile,Iraq,man,18-20,2022-01-01T16:30:53.026
297967,completed_profile,India,man,26-30,2022-01-01T16:31:44.566
297968,completed_profile,India,man,31-35,2022-01-01T16:31:48.881
